severity,category,plugin,rule,filePath,line,column,title,message,help
warning,Performance,react-doctor,js-index-maps,lib/engine/identityCluster.ts,495,9,array.find() inside a loop,"This gets slow as your list grows because array.find() runs inside a loop, so build a Map once before the loop for instant lookups",Build a `Map` once before the loop instead of calling `array.find(...)` inside it
warning,Performance,react-doctor,js-index-maps,lib/engine/identityCluster.ts,495,32,array.find() inside a loop,"This gets slow as your list grows because array.find() runs inside a loop, so build a Map once before the loop for instant lookups",Build a `Map` once before the loop instead of calling `array.find(...)` inside it
warning,Performance,react-doctor,js-index-maps,lib/engine/identityCluster.ts,577,25,array.find() inside a loop,"This gets slow as your list grows because array.find() runs inside a loop, so build a Map once before the loop for instant lookups",Build a `Map` once before the loop instead of calling `array.find(...)` inside it
warning,Performance,react-doctor,js-index-maps,lib/engine/identityCluster.ts,580,18,array.find() inside a loop,"This gets slow as your list grows because array.find() runs inside a loop, so build a Map once before the loop for instant lookups",Build a `Map` once before the loop instead of calling `array.find(...)` inside it
warning,Bugs,react-doctor,server-sequential-independent-await,lib/evidence/buildPackage.ts,110,3,Sequential independent awaits,"This await doesn't use the previous result, so your users wait twice as long for nothing.",These two awaits don't depend on each other. Wrap them in `Promise.all([...])` so they run at the same time.
warning,Performance,react-doctor,js-combine-iterations,lib/evidence/buildPackage.ts,141,23,Chained array iterations,"This loops over your list twice because .map().filter() makes two passes, so do it in one pass with .reduce() or a for...of loop","Combine `.map().filter()` style chains into one pass with `.reduce()` or a `for...of` loop, so you only loop over the list once"
warning,Performance,react-doctor,js-flatmap-filter,lib/evidence/buildPackage.ts,261,5,.map().filter(Boolean) loops twice,"This loops over your list twice because .map().filter(Boolean) makes two passes, so use .flatMap() to change & drop items in one pass","Use `.flatMap(item => condition ? [value] : [])` to change and drop items in one pass, instead of building a throwaway array in between"
warning,Performance,react-doctor,async-await-in-loop,lib/engine/dbSemaphore.ts,53,14,await inside a loop,"This makes the for-loop slow because each await runs one after another, so collect the independent calls & run them together with `await Promise.all(items.map(...))`","Collect the items, then use `await Promise.all(items.map(...))` so independent work runs at the same time"
warning,Performance,react-doctor,async-await-in-loop,lib/engine/dbSemaphore.ts,97,21,await inside a loop,"This makes the for-loop slow because each await runs one after another, so collect the independent calls & run them together with `await Promise.all(items.map(...))`","Collect the items, then use `await Promise.all(items.map(...))` so independent work runs at the same time"
warning,Performance,react-doctor,js-tosorted-immutable,lib/identity/contextInsights.ts,128,19,Spread copy before sort(),"This wastes work because [...array].sort() copies the array just to sort it, so use array.toSorted() to sort without the extra copy (ES2023)",Use `array.toSorted()` (ES2023) instead of `[...array].sort()` so you sort without copying the array first
warning,Performance,react-doctor,js-flatmap-filter,lib/processing/clusterExpansion.ts,533,26,.map().filter(Boolean) loops twice,"This loops over your list twice because .map().filter(Boolean) makes two passes, so use .flatMap() to change & drop items in one pass","Use `.flatMap(item => condition ? [value] : [])` to change and drop items in one pass, instead of building a throwaway array in between"
warning,Performance,react-doctor,js-set-map-lookups,lib/processing/clusterExpansion.ts,607,34,Array lookup inside a loop,"This gets slow because array.includes() inside a loop scans the whole list every time, so use a Set for instant lookups",Use a `Set` or `Map` when you check for the same items over and over. `Array.includes`/`find` scans the whole list each time
warning,Performance,react-doctor,js-set-map-lookups,lib/processing/clusterExpansion.ts,631,9,Array lookup inside a loop,"This gets slow because array.includes() inside a loop scans the whole list every time, so use a Set for instant lookups",Use a `Set` or `Map` when you check for the same items over and over. `Array.includes`/`find` scans the whole list each time
warning,Performance,react-doctor,js-set-map-lookups,lib/processing/clusterExpansion.ts,632,10,Array lookup inside a loop,"This gets slow because array.includes() inside a loop scans the whole list every time, so use a Set for instant lookups",Use a `Set` or `Map` when you check for the same items over and over. `Array.includes`/`find` scans the whole list each time
warning,Performance,react-doctor,js-flatmap-filter,lib/processing/clusterExpansion.ts,649,30,.map().filter(Boolean) loops twice,"This loops over your list twice because .map().filter(Boolean) makes two passes, so use .flatMap() to change & drop items in one pass","Use `.flatMap(item => condition ? [value] : [])` to change and drop items in one pass, instead of building a throwaway array in between"
warning,Performance,react-doctor,async-await-in-loop,lib/processing/worker.ts,87,7,await inside a loop,"This makes the while-loop slow because each await runs one after another, so collect the independent calls & run them together with `await Promise.all(items.map(...))`","Collect the items, then use `await Promise.all(items.map(...))` so independent work runs at the same time"
warning,Performance,react-doctor,async-await-in-loop,lib/processing/worker.ts,112,14,await inside a loop,"This makes the for-loop slow because each await runs one after another, so collect the independent calls & run them together with `await Promise.all(items.map(...))`","Collect the items, then use `await Promise.all(items.map(...))` so independent work runs at the same time"
warning,Performance,react-doctor,js-combine-iterations,lib/processing/worker.ts,467,17,Chained array iterations,"This loops over your list twice because .filter().map() makes two passes, so do it in one pass with .reduce() or a for...of loop","Combine `.map().filter()` style chains into one pass with `.reduce()` or a `for...of` loop, so you only loop over the list once"
warning,Performance,react-doctor,js-index-maps,lib/processing/worker.ts,849,15,array.find() inside a loop,"This gets slow as your list grows because array.find() runs inside a loop, so build a Map once before the loop for instant lookups",Build a `Map` once before the loop instead of calling `array.find(...)` inside it
warning,Performance,react-doctor,async-await-in-loop,lib/shopify/webhooks.ts,33,5,await inside a loop,"This makes the for…of loop slow because each await runs one after another, so collect the independent calls & run them together with `await Promise.all(items.map(...))`","Collect the items, then use `await Promise.all(items.map(...))` so independent work runs at the same time"
warning,Performance,react-doctor,js-hoist-intl,lib/utils/format.ts,11,10,Intl formatter rebuilt each call,"This is slow because new Intl.NumberFormat() rebuilds on every call inside a function, so move it to the top of the file, or wrap it in useMemo","Move `new Intl.NumberFormat(...)` to the top of the file or wrap it in `useMemo`. Building one is slow, so don't redo it on every call"
warning,Performance,react-doctor,js-hoist-intl,lib/utils/format.ts,37,17,Intl formatter rebuilt each call,"This is slow because new Intl.DateTimeFormat() rebuilds on every call inside a function, so move it to the top of the file, or wrap it in useMemo","Move `new Intl.NumberFormat(...)` to the top of the file or wrap it in `useMemo`. Building one is slow, so don't redo it on every call"
warning,Performance,react-doctor,js-hoist-intl,lib/utils/format.ts,59,12,Intl formatter rebuilt each call,"This is slow because new Intl.DateTimeFormat() rebuilds on every call inside a function, so move it to the top of the file, or wrap it in useMemo","Move `new Intl.NumberFormat(...)` to the top of the file or wrap it in `useMemo`. Building one is slow, so don't redo it on every call"
warning,Performance,react-doctor,js-hoist-intl,lib/utils/format.ts,68,12,Intl formatter rebuilt each call,"This is slow because new Intl.DateTimeFormat() rebuilds on every call inside a function, so move it to the top of the file, or wrap it in useMemo","Move `new Intl.NumberFormat(...)` to the top of the file or wrap it in `useMemo`. Building one is slow, so don't redo it on every call"
warning,Performance,react-doctor,js-hoist-intl,lib/utils/format.ts,95,12,Intl formatter rebuilt each call,"This is slow because new Intl.DateTimeFormat() rebuilds on every call inside a function, so move it to the top of the file, or wrap it in useMemo","Move `new Intl.NumberFormat(...)` to the top of the file or wrap it in `useMemo`. Building one is slow, so don't redo it on every call"
warning,Performance,react-doctor,js-set-map-lookups,lib/support/gorgias/accountIdentity.ts,140,17,Array lookup inside a loop,"This gets slow because array.includes() inside a loop scans the whole list every time, so use a Set for instant lookups",Use a `Set` or `Map` when you check for the same items over and over. `Array.includes`/`find` scans the whole list each time
warning,Performance,react-doctor,async-await-in-loop,lib/shopify/profileLinking.ts,78,24,await inside a loop,"This makes the for…of loop slow because each await runs one after another, so collect the independent calls & run them together with `await Promise.all(items.map(...))`","Collect the items, then use `await Promise.all(items.map(...))` so independent work runs at the same time"
warning,Performance,react-doctor,async-await-in-loop,lib/shopify/profileLinking.ts,91,41,await inside a loop,"This makes the for…of loop slow because each await runs one after another, so collect the independent calls & run them together with `await Promise.all(items.map(...))`","Collect the items, then use `await Promise.all(items.map(...))` so independent work runs at the same time"
warning,Performance,react-doctor,js-set-map-lookups,lib/shopify/profileLinking.ts,103,55,Array lookup inside a loop,"This gets slow because array.includes() inside a loop scans the whole list every time, so use a Set for instant lookups",Use a `Set` or `Map` when you check for the same items over and over. `Array.includes`/`find` scans the whole list each time
warning,Performance,react-doctor,async-await-in-loop,lib/shopify/profileLinking.ts,133,5,await inside a loop,"This makes the for…of loop slow because each await runs one after another, so collect the independent calls & run them together with `await Promise.all(items.map(...))`","Collect the items, then use `await Promise.all(items.map(...))` so independent work runs at the same time"
warning,Performance,react-doctor,js-index-maps,lib/shopify/profileLinking.ts,237,25,array.find() inside a loop,"This gets slow as your list grows because array.find() runs inside a loop, so build a Map once before the loop for instant lookups",Build a `Map` once before the loop instead of calling `array.find(...)` inside it
warning,Performance,react-doctor,js-combine-iterations,lib/shopify/profileLinking.ts,284,30,Chained array iterations,"This loops over your list twice because .map().filter() makes two passes, so do it in one pass with .reduce() or a for...of loop","Combine `.map().filter()` style chains into one pass with `.reduce()` or a `for...of` loop, so you only loop over the list once"
warning,Performance,react-doctor,js-flatmap-filter,lib/shopify/profileLinking.ts,290,23,.map().filter(Boolean) loops twice,"This loops over your list twice because .map().filter(Boolean) makes two passes, so use .flatMap() to change & drop items in one pass","Use `.flatMap(item => condition ? [value] : [])` to change and drop items in one pass, instead of building a throwaway array in between"
warning,Performance,react-doctor,async-await-in-loop,lib/shopify/profileLinking.ts,330,27,await inside a loop,"This makes the for…of loop slow because each await runs one after another, so collect the independent calls & run them together with `await Promise.all(items.map(...))`","Collect the items, then use `await Promise.all(items.map(...))` so independent work runs at the same time"
warning,Performance,react-doctor,async-await-in-loop,lib/shopify/identity.ts,55,23,await inside a loop,"This makes the for-loop slow because each await runs one after another, so collect the independent calls & run them together with `await Promise.all(items.map(...))`","Collect the items, then use `await Promise.all(items.map(...))` so independent work runs at the same time"
warning,Performance,react-doctor,async-await-in-loop,lib/support/intake/identityLinking.ts,125,23,await inside a loop,"This makes the for…of loop slow because each await runs one after another, so collect the independent calls & run them together with `await Promise.all(items.map(...))`","Collect the items, then use `await Promise.all(items.map(...))` so independent work runs at the same time"
warning,Performance,react-doctor,async-await-in-loop,lib/support/intake/identityLinking.ts,138,9,await inside a loop,"This makes the for…of loop slow because each await runs one after another, so collect the independent calls & run them together with `await Promise.all(items.map(...))`","Collect the items, then use `await Promise.all(items.map(...))` so independent work runs at the same time"
warning,Performance,react-doctor,async-await-in-loop,lib/support/gorgias/registerSidebarWidget.ts,241,19,await inside a loop,"This makes the for…of loop slow because each await runs one after another, so collect the independent calls & run them together with `await Promise.all(items.map(...))`","Collect the items, then use `await Promise.all(items.map(...))` so independent work runs at the same time"
warning,Performance,react-doctor,js-flatmap-filter,lib/shopify/orderSignals.ts,56,9,.map().filter(Boolean) loops twice,"This loops over your list twice because .map().filter(Boolean) makes two passes, so use .flatMap() to change & drop items in one pass","Use `.flatMap(item => condition ? [value] : [])` to change and drop items in one pass, instead of building a throwaway array in between"
warning,Performance,react-doctor,rerender-memo-with-default-value,registry/magicui/dotted-map.tsx,39,13,Empty default prop breaks memo,"This keeps redrawing children that compare props because default prop value [] makes a brand new array every render, so move it to a constant at the top of the file","Move it to the top of the file: `const EMPTY_ITEMS: Item[] = []`, then use that as the default value"
warning,Performance,react-doctor,js-tosorted-immutable,registry/magicui/dotted-map.tsx,54,20,Spread copy before sort(),"This wastes work because [...array].sort() copies the array just to sort it, so use array.toSorted() to sort without the extra copy (ES2023)",Use `array.toSorted()` (ES2023) instead of `[...array].sort()` so you sort without copying the array first
warning,Bugs,react-doctor,server-sequential-independent-await,lib/support/intake/linkSupportCase.ts,492,3,Sequential independent awaits,"This await doesn't use the previous result, so your users wait twice as long for nothing.",These two awaits don't depend on each other. Wrap them in `Promise.all([...])` so they run at the same time.
warning,Performance,react-doctor,js-combine-iterations,lib/support/intake/normalizeTicket.ts,561,10,Chained array iterations,"This loops over your list twice because .filter().map() makes two passes, so do it in one pass with .reduce() or a for...of loop","Combine `.map().filter()` style chains into one pass with `.reduce()` or a `for...of` loop, so you only loop over the list once"
warning,Performance,react-doctor,js-flatmap-filter,lib/support/intake/normalizeTicket.ts,599,25,.map().filter(Boolean) loops twice,"This loops over your list twice because .map().filter(Boolean) makes two passes, so use .flatMap() to change & drop items in one pass","Use `.flatMap(item => condition ? [value] : [])` to change and drop items in one pass, instead of building a throwaway array in between"
warning,Performance,react-doctor,async-parallel,lib/support/intake/ingestSupportCase.ts,234,3,Independent awaits run sequentially,"These 3 sequential await statements run one after another even though they look independent, so the page waits longer than it needs to. Run them together with Promise.all() instead","Use `const [a, b] = await Promise.all([fetchA(), fetchB()])` so independent calls run at the same time"
warning,Performance,react-doctor,js-index-maps,lib/support/intake/tagClaimDetection.ts,151,21,array.find() inside a loop,"This gets slow as your list grows because array.find() runs inside a loop, so build a Map once before the loop for instant lookups",Build a `Map` once before the loop instead of calling `array.find(...)` inside it
warning,Performance,react-doctor,js-set-map-lookups,lib/support/intake/tagClaimDetection.ts,151,57,Array lookup inside a loop,"This gets slow because array.includes() inside a loop scans the whole list every time, so use a Set for instant lookups",Use a `Set` or `Map` when you check for the same items over and over. `Array.includes`/`find` scans the whole list each time
warning,Performance,react-doctor,js-combine-iterations,lib/support/intake/tagClaimDetection.ts,182,23,Chained array iterations,"This loops over your list twice because .map().filter() makes two passes, so do it in one pass with .reduce() or a for...of loop","Combine `.map().filter()` style chains into one pass with `.reduce()` or a `for...of` loop, so you only loop over the list once"
warning,Performance,react-doctor,js-combine-iterations,lib/support/intake/claimSummary.ts,100,10,Chained array iterations,"This loops over your list twice because .filter().map() makes two passes, so do it in one pass with .reduce() or a for...of loop","Combine `.map().filter()` style chains into one pass with `.reduce()` or a `for...of` loop, so you only loop over the list once"
warning,Performance,react-doctor,js-flatmap-filter,lib/shopify/shopifyOrderToCsvRow.ts,32,10,.map().filter(Boolean) loops twice,"This loops over your list twice because .map().filter(Boolean) makes two passes, so use .flatMap() to change & drop items in one pass","Use `.flatMap(item => condition ? [value] : [])` to change and drop items in one pass, instead of building a throwaway array in between"
warning,Performance,react-doctor,async-await-in-loop,lib/supabase/merchantHelpers.ts,200,29,await inside a loop,"This makes the for-loop slow because each await runs one after another, so collect the independent calls & run them together with `await Promise.all(items.map(...))`","Collect the items, then use `await Promise.all(items.map(...))` so independent work runs at the same time"
warning,Performance,react-doctor,async-await-in-loop,lib/supabase/merchantHelpers.ts,221,29,await inside a loop,"This makes the for-loop slow because each await runs one after another, so collect the independent calls & run them together with `await Promise.all(items.map(...))`","Collect the items, then use `await Promise.all(items.map(...))` so independent work runs at the same time"
warning,Performance,react-doctor,async-await-in-loop,lib/supabase/merchantHelpers.ts,246,29,await inside a loop,"This makes the for-loop slow because each await runs one after another, so collect the independent calls & run them together with `await Promise.all(items.map(...))`","Collect the items, then use `await Promise.all(items.map(...))` so independent work runs at the same time"
warning,Performance,react-doctor,async-await-in-loop,lib/supabase/merchantHelpers.ts,334,29,await inside a loop,"This makes the for-loop slow because each await runs one after another, so collect the independent calls & run them together with `await Promise.all(items.map(...))`","Collect the items, then use `await Promise.all(items.map(...))` so independent work runs at the same time"
warning,Performance,react-doctor,js-flatmap-filter,lib/supabase/merchantHelpers.ts,506,7,.map().filter(Boolean) loops twice,"This loops over your list twice because .map().filter(Boolean) makes two passes, so use .flatMap() to change & drop items in one pass","Use `.flatMap(item => condition ? [value] : [])` to change and drop items in one pass, instead of building a throwaway array in between"
warning,Performance,react-doctor,async-await-in-loop,lib/supabase/merchantHelpers.ts,705,23,await inside a loop,"This makes the for-loop slow because each await runs one after another, so collect the independent calls & run them together with `await Promise.all(items.map(...))`","Collect the items, then use `await Promise.all(items.map(...))` so independent work runs at the same time"
warning,Performance,react-doctor,js-flatmap-filter,lib/supabase/merchantHelpers.ts,713,38,.map().filter(Boolean) loops twice,"This loops over your list twice because .map().filter(Boolean) makes two passes, so use .flatMap() to change & drop items in one pass","Use `.flatMap(item => condition ? [value] : [])` to change and drop items in one pass, instead of building a throwaway array in between"
warning,Performance,react-doctor,async-await-in-loop,lib/supabase/merchantHelpers.ts,957,34,await inside a loop,"This makes the while-loop slow because each await runs one after another, so collect the independent calls & run them together with `await Promise.all(items.map(...))`","Collect the items, then use `await Promise.all(items.map(...))` so independent work runs at the same time"
warning,Performance,react-doctor,js-set-map-lookups,synthetic-lab/common.ts,263,16,Array lookup inside a loop,"This gets slow because array.indexOf() inside a loop scans the whole list every time, so use a Set for instant lookups",Use a `Set` or `Map` when you check for the same items over and over. `Array.includes`/`find` scans the whole list each time
warning,Performance,react-doctor,js-flatmap-filter,synthetic-lab/generate.ts,446,27,.map().filter(Boolean) loops twice,"This loops over your list twice because .map().filter(Boolean) makes two passes, so use .flatMap() to change & drop items in one pass","Use `.flatMap(item => condition ? [value] : [])` to change and drop items in one pass, instead of building a throwaway array in between"
warning,Performance,react-doctor,async-await-in-loop,synthetic-lab/generate.ts,635,18,await inside a loop,"This makes the for…of loop slow because each await runs one after another, so collect the independent calls & run them together with `await Promise.all(items.map(...))`","Collect the items, then use `await Promise.all(items.map(...))` so independent work runs at the same time"
warning,Performance,react-doctor,js-index-maps,synthetic-lab/evaluate.ts,240,27,array.find() inside a loop,"This gets slow as your list grows because array.find() runs inside a loop, so build a Map once before the loop for instant lookups",Build a `Map` once before the loop instead of calling `array.find(...)` inside it
warning,Performance,react-doctor,js-set-map-lookups,synthetic-lab/evaluate.ts,244,17,Array lookup inside a loop,"This gets slow because array.indexOf() inside a loop scans the whole list every time, so use a Set for instant lookups",Use a `Set` or `Map` when you check for the same items over and over. `Array.includes`/`find` scans the whole list each time
warning,Performance,react-doctor,js-index-maps,synthetic-lab/evaluate.ts,265,18,array.find() inside a loop,"This gets slow as your list grows because array.find() runs inside a loop, so build a Map once before the loop for instant lookups",Build a `Map` once before the loop instead of calling `array.find(...)` inside it
warning,Performance,react-doctor,js-index-maps,synthetic-lab/evaluate.ts,274,30,array.find() inside a loop,"This gets slow as your list grows because array.find() runs inside a loop, so build a Map once before the loop for instant lookups",Build a `Map` once before the loop instead of calling `array.find(...)` inside it
warning,Performance,react-doctor,js-index-maps,synthetic-lab/evaluate.ts,288,18,array.find() inside a loop,"This gets slow as your list grows because array.find() runs inside a loop, so build a Map once before the loop for instant lookups",Build a `Map` once before the loop instead of calling `array.find(...)` inside it
warning,Performance,react-doctor,js-index-maps,synthetic-lab/evaluate.ts,289,18,array.find() inside a loop,"This gets slow as your list grows because array.find() runs inside a loop, so build a Map once before the loop for instant lookups",Build a `Map` once before the loop instead of calling `array.find(...)` inside it
warning,Performance,react-doctor,js-index-maps,synthetic-lab/evaluate.ts,291,60,array.find() inside a loop,"This gets slow as your list grows because array.find() runs inside a loop, so build a Map once before the loop for instant lookups",Build a `Map` once before the loop instead of calling `array.find(...)` inside it
warning,Performance,react-doctor,js-index-maps,synthetic-lab/evaluate.ts,292,60,array.find() inside a loop,"This gets slow as your list grows because array.find() runs inside a loop, so build a Map once before the loop for instant lookups",Build a `Map` once before the loop instead of calling `array.find(...)` inside it
warning,Performance,react-doctor,js-index-maps,synthetic-lab/evaluate.ts,297,23,array.find() inside a loop,"This gets slow as your list grows because array.find() runs inside a loop, so build a Map once before the loop for instant lookups",Build a `Map` once before the loop instead of calling `array.find(...)` inside it
warning,Performance,react-doctor,js-index-maps,synthetic-lab/evaluate.ts,305,18,array.find() inside a loop,"This gets slow as your list grows because array.find() runs inside a loop, so build a Map once before the loop for instant lookups",Build a `Map` once before the loop instead of calling `array.find(...)` inside it
warning,Performance,react-doctor,js-flatmap-filter,synthetic-lab/evaluate.ts,344,30,.map().filter(Boolean) loops twice,"This loops over your list twice because .map().filter(Boolean) makes two passes, so use .flatMap() to change & drop items in one pass","Use `.flatMap(item => condition ? [value] : [])` to change and drop items in one pass, instead of building a throwaway array in between"
warning,Performance,react-doctor,js-index-maps,synthetic-lab/evaluate.ts,659,18,array.find() inside a loop,"This gets slow as your list grows because array.find() runs inside a loop, so build a Map once before the loop for instant lookups",Build a `Map` once before the loop instead of calling `array.find(...)` inside it
warning,Performance,react-doctor,js-combine-iterations,synthetic-lab/evaluate.ts,682,25,Chained array iterations,"This loops over your list twice because .filter().map() makes two passes, so do it in one pass with .reduce() or a for...of loop","Combine `.map().filter()` style chains into one pass with `.reduce()` or a `for...of` loop, so you only loop over the list once"
warning,Performance,react-doctor,js-set-map-lookups,synthetic-lab/evaluate.ts,683,92,Array lookup inside a loop,"This gets slow because array.includes() inside a loop scans the whole list every time, so use a Set for instant lookups",Use a `Set` or `Map` when you check for the same items over and over. `Array.includes`/`find` scans the whole list each time
warning,Performance,react-doctor,js-set-map-lookups,synthetic-lab/evaluate.ts,686,108,Array lookup inside a loop,"This gets slow because array.includes() inside a loop scans the whole list every time, so use a Set for instant lookups",Use a `Set` or `Map` when you check for the same items over and over. `Array.includes`/`find` scans the whole list each time
warning,Performance,react-doctor,async-await-in-loop,synthetic-lab/evaluate.ts,761,20,await inside a loop,"This makes the for…of loop slow because each await runs one after another, so collect the independent calls & run them together with `await Promise.all(items.map(...))`","Collect the items, then use `await Promise.all(items.map(...))` so independent work runs at the same time"
warning,Performance,react-doctor,js-set-map-lookups,synthetic-lab/iterate.ts,167,57,Array lookup inside a loop,"This gets slow because array.includes() inside a loop scans the whole list every time, so use a Set for instant lookups",Use a `Set` or `Map` when you check for the same items over and over. `Array.includes`/`find` scans the whole list each time
warning,Performance,react-doctor,js-combine-iterations,synthetic-lab/iterate.ts,243,20,Chained array iterations,"This loops over your list twice because .map().filter() makes two passes, so do it in one pass with .reduce() or a for...of loop","Combine `.map().filter()` style chains into one pass with `.reduce()` or a `for...of` loop, so you only loop over the list once"
warning,Performance,react-doctor,js-flatmap-filter,synthetic-lab/iterate.ts,355,17,.map().filter(Boolean) loops twice,"This loops over your list twice because .map().filter(Boolean) makes two passes, so use .flatMap() to change & drop items in one pass","Use `.flatMap(item => condition ? [value] : [])` to change and drop items in one pass, instead of building a throwaway array in between"
warning,Performance,react-doctor,js-flatmap-filter,synthetic-lab/iterate.ts,368,15,.map().filter(Boolean) loops twice,"This loops over your list twice because .map().filter(Boolean) makes two passes, so use .flatMap() to change & drop items in one pass","Use `.flatMap(item => condition ? [value] : [])` to change and drop items in one pass, instead of building a throwaway array in between"
warning,Performance,react-doctor,js-set-map-lookups,synthetic-lab/iterate.ts,528,21,Array lookup inside a loop,"This gets slow because array.includes() inside a loop scans the whole list every time, so use a Set for instant lookups",Use a `Set` or `Map` when you check for the same items over and over. `Array.includes`/`find` scans the whole list each time
warning,Maintainability,deslop,unused-file,app/(public)/landing/AuditForm.tsx,0,0,,Unused file — not reachable from any entry point,"Delete the file if it is truly unreachable, or import it from an entry point."
warning,Maintainability,deslop,unused-file,app/(public)/landing/PublicAuditForm.tsx,0,0,,Unused file — not reachable from any entry point,"Delete the file if it is truly unreachable, or import it from an entry point."
warning,Maintainability,deslop,unused-file,app/(public)/landing/_components/MerchantDashboard.tsx,0,0,,Unused file — not reachable from any entry point,"Delete the file if it is truly unreachable, or import it from an entry point."
warning,Maintainability,deslop,unused-file,app/(public)/landing/_components/NetworkChart.tsx,0,0,,Unused file — not reachable from any entry point,"Delete the file if it is truly unreachable, or import it from an entry point."
warning,Maintainability,deslop,unused-file,audit/run-audit-2.js,0,0,,Unused file — not reachable from any entry point,"Delete the file if it is truly unreachable, or import it from an entry point."
warning,Maintainability,deslop,unused-file,audit/run-audit-3.js,0,0,,Unused file — not reachable from any entry point,"Delete the file if it is truly unreachable, or import it from an entry point."
warning,Maintainability,deslop,unused-file,audit/run-audit-4.js,0,0,,Unused file — not reachable from any entry point,"Delete the file if it is truly unreachable, or import it from an entry point."
warning,Maintainability,deslop,unused-file,audit/run-audit-5.js,0,0,,Unused file — not reachable from any entry point,"Delete the file if it is truly unreachable, or import it from an entry point."
warning,Maintainability,deslop,unused-file,audit/run-audit.js,0,0,,Unused file — not reachable from any entry point,"Delete the file if it is truly unreachable, or import it from an entry point."
warning,Maintainability,deslop,unused-file,audit/run-reaudit-v2.js,0,0,,Unused file — not reachable from any entry point,"Delete the file if it is truly unreachable, or import it from an entry point."
warning,Maintainability,deslop,unused-file,audit/run-reaudit.js,0,0,,Unused file — not reachable from any entry point,"Delete the file if it is truly unreachable, or import it from an entry point."
warning,Maintainability,deslop,unused-file,audit/verify-fixes-v2.js,0,0,,Unused file — not reachable from any entry point,"Delete the file if it is truly unreachable, or import it from an entry point."
warning,Maintainability,deslop,unused-file,audit/verify-fixes.js,0,0,,Unused file — not reachable from any entry point,"Delete the file if it is truly unreachable, or import it from an entry point."
warning,Maintainability,deslop,unused-file,components/audit/DeleteAuditButton.tsx,0,0,,Unused file — not reachable from any entry point,"Delete the file if it is truly unreachable, or import it from an entry point."
warning,Maintainability,deslop,unused-file,components/connections/SectionConnectionGate.tsx,0,0,,Unused file — not reachable from any entry point,"Delete the file if it is truly unreachable, or import it from an entry point."
warning,Maintainability,deslop,unused-file,components/customers/CrossMerchantSignalCard.tsx,0,0,,Unused file — not reachable from any entry point,"Delete the file if it is truly unreachable, or import it from an entry point."
warning,Maintainability,deslop,unused-file,components/customers/IdentityClusterGraph.tsx,0,0,,Unused file — not reachable from any entry point,"Delete the file if it is truly unreachable, or import it from an entry point."
warning,Maintainability,deslop,unused-file,components/dashboard/InsightsStrip.tsx,0,0,,Unused file — not reachable from any entry point,"Delete the file if it is truly unreachable, or import it from an entry point."
warning,Maintainability,deslop,unused-file,components/dashboard/LoadDemoButton.tsx,0,0,,Unused file — not reachable from any entry point,"Delete the file if it is truly unreachable, or import it from an entry point."
warning,Maintainability,deslop,unused-file,components/dashboard/NextUpPanel.tsx,0,0,,Unused file — not reachable from any entry point,"Delete the file if it is truly unreachable, or import it from an entry point."
warning,Maintainability,deslop,unused-file,components/dashboard/SavingsCard.tsx,0,0,,Unused file — not reachable from any entry point,"Delete the file if it is truly unreachable, or import it from an entry point."
warning,Maintainability,deslop,unused-file,components/evidence/BuildEvidencePackageTrigger.tsx,0,0,,Unused file — not reachable from any entry point,"Delete the file if it is truly unreachable, or import it from an entry point."
warning,Maintainability,deslop,unused-file,components/settings/BulkDeleteClient.tsx,0,0,,Unused file — not reachable from any entry point,"Delete the file if it is truly unreachable, or import it from an entry point."
warning,Maintainability,deslop,unused-file,components/signup/SignupFlow.tsx,0,0,,Unused file — not reachable from any entry point,"Delete the file if it is truly unreachable, or import it from an entry point."
warning,Maintainability,deslop,unused-file,components/ui/animated-grid-pattern.tsx,0,0,,Unused file — not reachable from any entry point,"Delete the file if it is truly unreachable, or import it from an entry point."
warning,Maintainability,deslop,unused-file,components/ui/border-beam.tsx,0,0,,Unused file — not reachable from any entry point,"Delete the file if it is truly unreachable, or import it from an entry point."
warning,Maintainability,deslop,unused-file,components/ui/meteors.tsx,0,0,,Unused file — not reachable from any entry point,"Delete the file if it is truly unreachable, or import it from an entry point."
warning,Maintainability,deslop,unused-file,design-audit/_smoke.js,0,0,,Unused file — not reachable from any entry point,"Delete the file if it is truly unreachable, or import it from an entry point."
warning,Maintainability,deslop,unused-file,design-audit/capture-audit-screenshots.mjs,0,0,,Unused file — not reachable from any entry point,"Delete the file if it is truly unreachable, or import it from an entry point."
warning,Maintainability,deslop,unused-file,design-audit/seed-audit-data.mjs,0,0,,Unused file — not reachable from any entry point,"Delete the file if it is truly unreachable, or import it from an entry point."
warning,Maintainability,deslop,unused-file,interaction-audit/run-control-audit.mjs,0,0,,Unused file — not reachable from any entry point,"Delete the file if it is truly unreachable, or import it from an entry point."
warning,Maintainability,deslop,unused-file,registry/magicui/dotted-map.tsx,0,0,,Unused file — not reachable from any entry point,"Delete the file if it is truly unreachable, or import it from an entry point."
warning,Maintainability,deslop,unused-file,simulation/seed-simulation.mjs,0,0,,Unused file — not reachable from any entry point,"Delete the file if it is truly unreachable, or import it from an entry point."
warning,Maintainability,deslop,unused-file,synthetic-lab/generate.ts,0,0,,Unused file — not reachable from any entry point,"Delete the file if it is truly unreachable, or import it from an entry point."
